DEWP,WDSP,MAX,MIN,PRCP,TEMP,MXSPD,value
57.9,0.7,81.0,61.0,0.0,70.3,5.1,0.0095
59.9,0.7,81.0,63.0,0.0,72.0,4.1,0.01417857142857143
61.2,1.0,81.0,64.9,0.0,72.3,5.1,0.009764705882352941
61.3,0.8,81.0,66.0,0.0,72.5,4.1,0.0105625
60.6,0.8,81.0,66.0,0.0,71.5,4.1,0.009333333333333334
60.8,1.2,81.0,66.0,0.0,72.7,5.1,0.009477272727272727
60.8,0.8,82.9,64.0,0.0,70.6,6.0,0.00961764705882353
60.4,1.0,82.9,64.0,0.0,70.7,5.1,0.010047619047619047
59.7,1.2,81.0,64.0,0.0,70.8,5.1,0.006425
58.0,1.0,81.0,62.1,0.0,68.6,5.1,0.007333333333333333
58.7,1.2,81.0,62.1,0.0,70.0,5.1,0.007775
59.8,1.3,81.0,63.0,0.0,71.4,5.1,0.005333333333333333
61.1,1.1,84.0,64.9,0.0,73.3,5.1,0.0146
62.9,1.0,86.0,68.0,0.0,76.0,5.1,0.018272727272727274
61.6,1.1,86.0,68.0,0.0,75.6,7.0,0.005
62.8,1.3,86.0,68.0,0.0,74.5,6.0,0.010750000000000001
63.6,1.3,82.9,69.1,0.0,73.1,7.0,0.010210526315789474
63.0,0.9,84.9,66.9,0.1,74.4,4.1,0.010282608695652173
62.9,1.7,84.9,66.9,0.0,74.8,5.1,0.0094
61.4,1.7,84.0,66.9,0.0,73.0,6.0,0.0104
61.5,1.5,84.9,66.0,0.0,73.1,5.1,0.008863636363636363
61.2,1.8,88.0,66.0,0.0,74.6,6.0,0.007923076923076923
59.7,1.1,88.0,66.9,0.0,76.9,7.0,0.010194444444444443
60.0,1.4,87.1,68.0,0.0,75.7,6.0,0.010238095238095237
61.2,1.0,90.0,68.0,0.0,75.7,5.1,0.01011111111111111
61.2,1.2,90.0,68.0,0.0,76.3,4.1,0.011934782608695653
63.1,0.9,87.1,69.1,0.0,75.3,4.1,0.011261904761904761
62.0,0.8,86.0,66.9,0.0,72.5,5.1,0.0086875
61.4,1.6,82.9,66.9,0.0,71.9,5.1,0.0046875
57.8,0.9,91.9,64.0,0.0,74.7,6.0,0.009600000000000001
59.6,1.5,89.1,64.9,0.0,73.3,7.0,0.008714285714285714
60.7,0.4,84.9,66.9,0.0,74.2,4.1,0.010937500000000001
60.6,1.2,82.9,66.9,0.0,72.2,7.0,0.009333333333333334
60.6,1.5,80.1,66.2,0.0,72.2,4.1,0.005625
60.6,1.1,86.0,66.0,0.0,72.8,6.0,0.014875000000000001
60.8,1.4,86.0,64.0,0.0,72.2,5.1,0.010937500000000001
60.0,1.1,89.1,64.0,0.0,74.2,4.1,0.012604166666666666
58.2,0.7,91.9,66.0,0.0,78.1,5.1,0.017770833333333333
58.5,0.9,91.9,69.1,0.0,77.5,5.1,0.0125
61.7,1.4,90.0,68.0,0.0,75.2,6.0,0.009395833333333334
60.4,0.9,88.0,66.9,0.0,74.2,5.1,0.01
61.2,0.7,88.0,66.9,0.0,76.4,4.1,0.015104166666666667
64.2,1.3,89.1,69.1,0.0,75.2,6.0,0.009291666666666667
63.4,1.4,86.0,70.0,0.0,73.6,4.1,0.005833333333333334
61.3,1.3,79.0,66.9,0.0,71.8,6.0,0.005642857142857143
60.3,1.6,79.0,66.0,0.0,70.7,5.1,0.007666666666666666
60.6,0.8,77.0,64.9,0.0,69.1,4.1,0.0049375
59.1,1.3,75.9,64.0,0.0,68.8,6.0,0.006375
58.3,1.6,77.0,63.0,0.0,68.3,7.0,0.012
59.0,1.4,78.1,61.0,0.0,68.9,5.1,0.009979166666666666
59.9,1.2,82.9,61.0,0.0,70.3,4.1,0.010520833333333333
58.2,1.3,91.0,63.0,0.0,74.0,7.0,0.017472222222222222
58.2,0.9,91.0,62.1,0.0,72.7,5.1,0.018416666666666668
60.0,1.1,84.9,60.1,0.0,69.5,7.0,0.011645833333333333
60.3,1.1,81.0,60.1,0.0,68.7,4.1,0.008437499999999999
60.8,1.5,81.0,61.0,0.0,69.2,5.1,0.010958333333333334
60.0,1.0,81.0,63.0,0.0,68.2,5.1,0.01025
60.2,1.0,77.0,64.0,0.0,69.9,4.1,0.0085625
59.6,0.9,77.0,64.9,0.0,69.2,6.0,0.00758695652173913
59.3,1.6,77.0,63.0,0.0,67.6,6.0,0.009041666666666667
56.9,1.5,88.0,61.0,0.0,71.7,7.0,0.016625
53.7,1.1,93.9,61.0,0.0,74.7,7.0,0.015404255319148935
61.0,1.2,93.9,62.1,0.0,75.0,5.1,0.007791666666666666
63.9,0.8,86.0,66.9,0.0,74.1,6.0,0.012333333333333333
63.1,1.1,84.0,64.9,0.0,71.2,6.0,0.011020833333333334
61.7,1.8,89.1,64.0,0.0,72.3,6.0,0.011833333333333333
61.3,1.5,89.1,64.0,0.0,72.4,4.1,0.011916666666666666
59.7,1.2,88.0,64.9,0.01,74.9,6.0,0.016041666666666666
59.4,0.9,88.0,63.0,0.0,72.1,4.1,0.013227272727272726
57.3,1.2,84.9,59.0,0.0,67.6,5.1,0.011847826086956522
56.5,0.8,78.1,57.0,0.0,65.5,5.1,0.0168125
58.0,1.5,80.1,57.0,0.0,66.6,6.0,0.012895833333333334
56.1,1.3,75.9,61.0,0.0,65.2,5.1,0.008958333333333334
55.8,1.2,75.0,60.1,0.0,65.5,4.1,0.00925531914893617
55.1,1.7,75.0,59.0,0.0,64.9,6.0,0.008543478260869566
56.5,1.2,75.9,59.0,0.0,65.4,7.0,0.011999999999999999
58.4,0.6,84.0,59.0,0.0,69.2,5.1,0.017152173913043477
60.3,1.1,93.9,62.1,0.0,75.0,5.1,0.023476190476190477
58.7,0.6,93.9,64.0,0.0,75.2,5.1,0.020435897435897438
58.1,0.5,88.0,63.0,0.0,71.3,4.1,0.01688888888888889
57.8,0.9,81.0,60.1,0.0,65.7,6.0,0.012727272727272728
58.6,1.6,75.9,60.1,0.0,66.5,7.0,0.011187500000000001
57.9,1.4,73.9,61.0,0.0,64.5,5.1,0.005145833333333333
57.4,0.9,69.1,63.0,0.0,64.5,5.1,0.009947368421052632
57.7,0.7,71.1,62.6,0.0,66.0,6.0,0.011041666666666667
56.4,1.5,73.0,59.0,0.0,65.6,6.0,0.015354166666666667
53.0,1.0,86.0,57.9,0.0,69.5,6.0,0.021354166666666664
45.7,0.9,90.0,57.9,0.0,72.0,5.1,0.02743478260869565
50.5,1.1,90.0,57.9,0.0,72.8,6.0,0.0265625
45.2,0.5,93.0,57.9,0.0,75.3,2.9,0.023125000000000003
49.3,0.8,93.0,61.0,0.0,73.7,4.1,0.031375
58.4,1.5,86.0,66.0,0.12,71.7,5.1,0.0143125
59.5,1.2,81.0,62.1,0.02,66.7,5.1,0.011782608695652175
58.6,0.7,73.9,62.1,0.0,65.9,4.1,0.010229166666666666
56.7,0.9,71.1,62.1,0.01,65.1,6.0,0.006837209302325581
52.0,1.2,71.1,55.9,0.0,63.2,5.1,0.013
50.5,0.5,79.0,55.0,0.0,65.4,4.1,0.01617391304347826
53.6,1.6,79.0,55.0,0.0,64.3,7.0,0.0189375
22.9,4.1,73.0,57.0,0.0,63.8,9.9,0.005840909090909091
30.3,1.2,73.0,51.1,0.0,61.3,6.0,0.02266666666666667
39.5,1.1,75.9,51.1,0.0,62.6,6.0,0.02808888888888889
36.7,0.7,88.0,52.0,0.0,68.0,7.0,0.029375
30.0,1.2,88.0,55.0,0.0,71.7,5.1,0.028583333333333336
41.7,1.5,87.1,54.0,0.0,65.5,8.9,0.025687500000000002
52.9,1.4,75.0,54.0,0.02,61.8,6.0,0.008624999999999999
47.2,1.4,69.1,53.1,0.02,60.3,4.1,0.0178
49.4,1.3,71.1,53.1,0.0,60.8,5.1,0.020458333333333332
48.6,0.9,75.9,52.0,0.0,62.4,5.1,0.025229166666666667
54.4,0.8,75.9,52.0,0.0,61.2,5.1,0.0154375
57.1,2.1,69.1,57.0,0.04,63.0,6.0,0.008791666666666666
54.7,0.5,71.1,59.0,0.01,62.9,4.1,0.010104166666666666
56.1,2.3,71.1,57.0,0.0,60.0,7.0,0.012041666666666666
50.4,0.8,70.0,50.0,0.49,57.7,6.0,0.015916666666666666
45.0,0.6,82.0,50.0,0.0,63.8,4.1,0.026181818181818185
46.0,0.7,88.0,52.0,0.0,69.8,6.0,0.03275
48.0,0.7,88.0,57.9,0.0,71.1,4.1,0.03635555555555555
56.6,0.7,84.9,57.9,0.0,63.6,5.1,0.0195625
53.9,0.7,71.1,57.9,0.0,62.1,4.1,0.008395833333333333
53.4,0.5,68.0,55.0,0.0,60.0,7.0,0.02020833333333333
54.2,0.4,68.0,54.0,0.0,59.0,4.1,0.018541666666666668
55.4,1.1,71.1,54.0,0.0,60.9,6.0,0.023458333333333335
55.6,0.5,71.1,55.9,0.0,61.2,4.1,0.022543478260869564
55.7,0.6,72.0,55.9,0.0,61.7,4.1,0.029487179487179487
54.2,1.2,72.0,55.9,0.0,59.8,6.0,0.018583333333333334
52.7,1.5,69.1,55.0,0.0,58.0,4.1,0.013717391304347825
52.1,1.3,69.1,54.0,0.0,59.3,5.1,0.017770833333333333
52.6,1.3,69.1,55.0,0.0,60.0,7.0,0.022697674418604652
54.4,1.3,73.9,55.0,0.0,62.8,4.1,0.0165
48.7,0.3,84.9,55.9,0.0,67.3,5.1,0.03145833333333333
45.0,0.2,90.0,55.9,0.0,71.8,4.1,0.034520833333333334
39.2,1.3,90.0,57.9,0.0,74.5,4.1,0.03221739130434782
41.0,0.6,90.0,55.9,0.0,70.3,4.1,0.02993181818181818
45.5,0.7,89.1,55.9,0.0,67.3,5.1,0.03766666666666667
53.9,0.8,81.0,55.9,0.0,59.7,4.1,0.022750000000000003
51.7,1.3,68.0,55.9,0.0,59.9,5.1,0.0185
52.8,0.9,68.0,52.0,0.0,57.8,5.1,0.025687500000000002
53.1,0.4,66.9,52.0,0.0,59.2,4.1,0.01958695652173913
52.2,0.9,66.9,55.9,0.0,58.7,4.1,0.02019565217391304
43.7,0.6,84.0,50.0,0.0,63.0,5.1,0.024999999999999998
25.2,0.9,84.0,50.0,0.0,66.8,4.1,0.028521739130434785
38.1,0.1,82.9,53.1,0.0,66.2,2.9,0.03264583333333333
50.4,1.1,73.9,52.0,0.0,61.3,6.0,0.02725
30.6,0.9,75.9,46.9,0.0,61.9,6.0,0.029760869565217393
21.2,0.6,75.9,46.9,0.0,60.0,2.9,0.024479166666666666
25.4,0.7,77.0,46.9,0.0,61.8,5.1,0.031386363636363636
37.9,0.7,77.0,48.9,0.0,60.7,2.9,0.03225
45.0,0.5,75.9,48.9,0.0,61.0,2.9,0.03643478260869565
50.3,0.2,75.9,48.9,0.0,58.1,4.1,0.039285714285714285
51.8,0.0,73.0,48.9,0.0,57.7,4.1,0.04122727272727273
52.3,0.5,73.0,48.9,0.0,55.4,5.1,0.039232558139534884
49.9,0.6,63.0,51.1,0.0,56.6,5.1,0.0223125
49.9,0.7,64.0,53.1,0.0,57.0,5.1,0.022166666666666668
50.8,1.0,64.9,53.1,0.0,55.8,2.9,0.021916666666666668
49.3,0.1,66.9,46.9,0.0,55.7,2.9,0.030791666666666665
51.0,1.9,66.9,46.9,0.0,59.3,6.0,0.02025
50.2,0.7,66.0,50.0,0.01,57.3,5.1,0.025812500000000002
52.2,1.5,66.0,50.0,0.0,57.6,6.0,0.012021739130434783
41.4,1.2,62.1,46.0,0.12,54.3,5.1,0.022350000000000002
34.9,1.0,66.9,46.0,0.0,54.8,5.1,0.025847826086956523
33.8,0.8,66.9,43.0,0.0,53.4,2.9,0.025113636363636362
43.7,1.5,64.0,43.0,0.0,52.9,6.0,0.027104166666666665
50.1,4.0,59.0,46.9,0.51,54.8,13.0,0.012312499999999999
36.7,1.0,57.9,39.0,1.68,46.0,6.0,0.020261904761904762
37.0,0.6,57.9,39.0,0.0,48.3,2.9,0.02456818181818182
43.5,0.8,66.0,39.9,0.03,53.8,4.1,0.026979166666666665
32.7,0.4,69.1,42.1,0.0,53.7,4.1,0.02654166666666667
32.4,1.2,69.1,42.1,0.0,54.0,6.0,0.025895833333333337
37.9,0.0,66.0,41.0,0.0,51.1,999.9,0.028645833333333332
39.9,0.1,69.1,41.0,0.0,56.7,2.9,0.0377
40.3,0.1,69.1,46.9,0.0,55.1,2.9,0.03816666666666667
48.0,2.3,64.0,46.9,0.01,56.0,8.0,0.03179166666666667
51.3,4.3,61.0,52.0,1.74,55.2,11.1,0.010729166666666666
48.7,1.0,61.0,51.1,0.2,53.8,4.1,0.014369565217391305
43.8,0.7,57.0,44.1,0.54,51.3,6.0,0.01017391304347826
40.3,1.2,59.0,42.1,0.07,48.9,4.1,0.019869565217391305
43.3,0.7,55.0,42.1,0.24,49.2,7.0,0.016
41.7,2.6,55.0,42.1,0.01,48.9,7.0,0.02304166666666667
49.5,5.2,55.0,46.0,2.42,51.7,9.9,0.010295454545454545
48.9,1.7,59.0,45.0,1.88,52.9,6.0,0.017976190476190475
40.3,3.8,55.9,39.0,0.0,47.5,6.0,0.008038461538461538
38.2,2.6,60.1,39.0,0.0,47.5,4.1,0.010666666666666666
42.4,2.0,60.1,39.0,0.0,53.0,5.1,0.0155
43.6,4.1,63.0,46.9,0.0,54.6,8.9,0.013195121951219514
42.2,4.4,63.0,42.1,0.0,51.4,8.0,0.008805555555555556
41.2,2.3,60.1,39.0,0.0,47.7,7.0,0.012057142857142857
41.2,2.4,59.0,37.9,0.0,46.1,7.0,0.015560975609756098
40.9,4.2,55.0,37.9,0.0,44.7,8.9,0.008575
43.6,4.1,54.0,42.1,0.0,47.0,8.9,0.00785
39.7,2.1,59.0,37.0,0.0,45.7,7.0,0.008388888888888888
40.4,2.4,60.1,37.0,0.0,48.4,7.0,0.013974999999999998
39.7,1.9,60.1,39.0,0.0,48.7,7.0,0.020682926829268294
40.3,2.7,64.0,39.9,0.0,49.6,4.1,0.018024390243902438
40.5,1.7,64.0,39.9,0.0,51.4,5.1,0.01836842105263158
43.8,2.8,68.0,39.9,0.0,51.8,8.9,0.013421052631578948
45.6,4.0,68.0,42.1,0.0,52.5,8.9,0.014
44.6,2.2,70.0,43.0,0.0,54.3,5.1,0.015
44.4,2.5,70.0,43.0,0.0,55.0,7.0,0.015321428571428571
37.6,6.1,69.1,44.1,0.0,56.3,15.0,0.0219375
31.2,4.9,68.0,39.0,0.0,53.2,14.0,0.0105
41.2,4.1,55.9,43.0,0.13,47.1,12.0,0.0134375
37.9,4.7,60.1,41.0,0.0,47.7,11.1,0.007230769230769231
38.4,2.3,62.1,37.9,0.0,48.7,5.1,0.01877777777777778
44.2,6.4,61.0,43.0,0.0,52.2,12.0,0.005631578947368421
37.4,4.4,61.0,37.9,0.0,49.6,15.9,0.008624999999999999
26.7,3.2,73.0,39.9,0.0,55.7,6.0,0.014757575757575758
24.3,3.0,73.9,41.0,0.0,57.9,6.0,0.0144375
39.0,3.1,80.1,48.9,0.0,64.8,11.1,0.002
37.7,8.3,80.1,46.9,0.0,62.3,15.0,0.004571428571428572
39.5,5.6,82.9,54.0,0.0,68.3,13.0,0.005666666666666666
37.7,5.8,78.1,48.0,0.0,59.5,15.0,0.002125
35.8,4.2,77.0,48.0,0.0,62.2,8.9,0.0054444444444444445
36.3,7.6,73.0,46.9,0.0,58.6,15.0,0.004076923076923077
37.1,4.5,82.0,46.9,0.0,65.8,8.0,0.009384615384615384
39.6,7.4,86.0,52.0,0.0,71.6,18.1,0.0053
42.3,9.8,89.1,57.0,0.0,76.8,14.0,0.004
36.2,8.6,90.0,59.0,0.0,76.1,13.0,0.0024000000000000002
44.3,7.5,90.0,60.1,0.0,75.0,14.0,0.004
51.3,6.2,104.0,71.1,0.0,89.2,13.0,0.0055
50.8,6.4,104.0,72.0,0.0,88.6,14.0,0.006083333333333333
51.1,6.4,104.0,70.0,0.0,87.1,11.1,0.0044482758620689655
49.3,6.7,102.0,70.0,0.0,86.8,12.0,0.005307692307692308
46.4,7.3,100.9,68.0,0.0,84.3,14.0,0.0037894736842105266
47.2,6.7,99.0,68.0,0.0,82.5,13.0,0.0040384615384615385
42.4,8.0,95.0,61.0,0.0,75.0,14.0,0.0027727272727272726
37.2,10.1,84.0,55.9,0.0,67.8,15.0,0.002266666666666667
36.6,11.8,78.1,53.1,0.0,64.9,18.1,0.0018
33.3,8.7,84.0,53.1,0.0,69.1,13.0,0.002210526315789474
40.0,7.8,91.0,55.9,0.0,74.4,13.0,0.0019642857142857144
54.4,7.1,96.1,62.1,0.0,81.5,9.9,0.0023076923076923075
55.5,10.0,96.1,66.0,0.0,79.2,18.1,0.0021290322580645163
46.4,10.5,91.9,64.9,0.0,77.9,15.9,0.001958333333333333
43.0,7.1,96.1,64.9,0.0,80.3,14.0,0.002
48.1,3.8,105.1,64.9,0.0,86.0,12.0,0.005923076923076923
54.2,4.4,111.0,71.1,0.0,94.5,9.9,0.0035
53.3,5.8,111.0,78.1,0.0,94.6,9.9,0.006382352941176471
51.3,6.9,111.0,75.9,0.0,91.9,13.0,0.004527777777777778
48.9,6.1,108.0,71.1,0.0,89.0,9.9,0.005516129032258065
47.6,6.3,104.0,64.9,0.0,82.7,12.0,0.0036153846153846154
49.1,6.4,96.1,64.9,0.0,80.5,12.0,0.00334375
51.4,7.4,96.1,64.9,0.0,79.8,14.0,0.0028333333333333335
51.2,7.7,95.0,64.9,0.0,79.3,13.0,0.002166666666666667
53.0,6.0,99.0,64.9,0.0,85.2,11.1,0.00384
58.7,4.3,107.1,72.0,0.0,91.8,12.0,0.005666666666666666
56.0,9.3,107.1,73.0,0.0,87.9,15.0,0.003142857142857143
51.3,8.4,102.9,73.0,0.0,87.5,18.1,0.003142857142857143
55.2,6.0,104.0,73.0,0.0,91.6,12.0,0.0021999999999999997
56.4,6.0,104.0,73.0,0.0,86.5,15.0,0.0043076923076923075
56.2,6.9,100.9,71.1,0.0,86.2,14.0,0.004714285714285714
56.2,6.7,100.9,71.1,0.0,86.5,12.0,0.004551724137931035
54.7,6.1,100.0,71.1,0.0,85.7,12.0,0.00375
52.3,6.6,100.9,68.0,0.0,84.3,13.0,0.003666666666666667
51.3,8.4,100.0,68.0,0.0,85.2,12.0,0.0035172413793103452
49.0,7.9,100.0,69.1,0.0,83.8,15.0,0.0025
52.0,6.4,106.0,69.1,0.0,88.1,12.0,0.004782608695652174
51.2,5.9,111.0,73.0,0.0,94.5,9.9,0.006724137931034483
48.0,7.1,111.0,81.0,0.0,96.3,15.0,0.0025
46.4,6.6,114.1,77.0,0.0,93.5,15.9,0.002777777777777778
51.8,5.9,108.0,73.9,0.0,90.4,12.0,0.006107142857142858
52.4,6.4,105.1,70.0,0.0,86.1,12.0,0.005228571428571429
51.8,6.2,100.9,70.0,0.0,86.5,11.1,0.005111111111111111
48.7,6.9,100.0,66.9,0.0,83.8,12.0,0.0025
50.2,6.1,102.0,66.9,0.0,85.6,9.9,0.004736842105263157
51.5,5.7,102.0,70.0,0.0,87.9,9.9,0.003941176470588235
55.3,4.1,106.0,73.9,0.0,90.2,7.0,0.007032258064516129
48.3,7.1,106.0,75.0,0.0,89.6,13.0,0.005054054054054054
45.0,8.5,104.0,70.0,0.0,86.0,15.9,0.0021999999999999997
40.1,6.5,104.0,70.0,0.0,87.6,13.0,0.005081081081081081
45.2,6.8,104.0,71.1,0.0,86.9,14.0,0.0057857142857142855
46.6,5.9,102.9,72.0,0.0,88.4,11.1,0.005423076923076924
47.5,6.4,102.9,73.0,0.0,89.1,13.0,0.0036875000000000002
47.5,6.2,104.0,68.0,0.0,85.9,13.0,0.004166666666666667
49.1,5.8,107.1,70.0,0.0,89.5,9.9,0.006391304347826087
46.9,7.2,100.0,64.0,0.0,81.8,13.0,0.0040227272727272724
50.5,4.6,100.0,64.0,0.0,83.9,8.9,0.007651162790697674
52.5,5.7,102.0,70.0,0.0,85.2,9.9,0.005375
53.3,6.2,102.0,71.1,0.0,86.3,11.1,0.005928571428571429
50.9,5.6,105.1,71.1,0.0,87.7,9.9,0.0059545454545454546
51.3,6.0,106.0,72.0,0.0,90.9,11.1,0.0058222222222222226
50.8,6.3,106.0,75.9,0.0,91.4,12.0,0.004395348837209302
51.8,7.1,105.1,75.0,0.0,89.3,15.9,0.005416666666666667
54.8,5.5,104.0,73.9,0.0,87.7,15.0,0.005395348837209302
57.1,4.8,102.9,73.9,0.0,90.7,8.9,0.004886363636363637
61.3,4.6,102.9,79.0,0.0,92.0,12.0,0.007772727272727272
53.0,6.5,102.9,75.0,0.0,89.5,8.9,0.0048095238095238095
50.3,8.0,102.9,64.0,0.0,80.4,15.0,0.0032500000000000003
50.3,6.2,90.0,64.0,0.0,76.5,11.1,0.005272727272727273
52.2,3.1,91.0,66.0,0.0,77.6,11.1,0.011
55.3,5.8,93.0,66.0,0.0,78.7,13.0,0.005697674418604651
55.4,6.7,93.0,62.1,0.0,74.5,13.0,0.0034999999999999996
53.8,6.2,93.9,62.1,0.0,79.2,8.9,0.0045
53.7,5.9,95.0,64.9,0.0,79.7,11.1,0.005050000000000001
52.1,5.2,96.1,64.9,0.0,80.3,8.9,0.005418604651162791
49.8,6.3,98.1,64.9,0.0,81.8,11.1,0.004485714285714286
45.9,4.5,99.0,64.9,0.0,82.4,9.9,0.008295454545454545
49.0,3.9,104.0,66.9,0.0,85.5,8.0,0.010627906976744187
52.0,4.2,106.0,70.0,0.0,87.6,8.0,0.007697674418604652
52.8,4.9,107.1,71.1,0.0,89.0,8.9,0.00869047619047619
46.5,5.6,107.1,73.0,0.0,89.2,11.1,0.0066511627906976735
43.2,6.0,102.9,64.9,0.0,80.4,14.0,0.0049545454545454545
44.9,6.2,93.9,59.0,0.0,74.9,9.9,0.0042
46.7,5.6,93.9,59.0,0.0,76.3,8.9,0.006954545454545455
45.4,4.3,97.0,60.1,0.0,80.5,8.0,0.013133333333333334
46.7,4.5,100.9,64.0,0.0,82.6,8.0,0.010359375
46.0,3.7,104.0,64.9,0.0,86.1,8.0,0.012787878787878787
48.6,5.3,106.0,70.0,0.0,89.2,12.0,0.013623188405797102
44.8,6.8,106.0,70.0,0.0,87.6,14.0,0.013220588235294118
54.1,3.5,107.1,70.0,0.0,90.3,7.0,0.017375
50.7,6.6,107.1,75.9,0.0,88.9,11.1,0.01119047619047619
50.7,7.0,98.1,70.0,0.0,82.7,12.0,0.007426470588235294
52.0,5.6,99.0,69.1,0.0,83.3,9.9,0.008098360655737704
47.1,4.9,99.0,68.0,0.0,83.6,12.0,0.013083333333333334
45.8,3.2,100.0,68.0,0.0,84.4,8.0,0.015692307692307693
48.0,3.8,100.0,68.0,0.0,83.4,8.9,0.013630769230769231
50.4,5.6,97.0,64.0,0.0,79.3,11.1,0.013134328358208954
52.2,5.3,93.9,61.0,0.0,76.1,9.9,0.012606060606060605
51.8,5.3,91.0,61.0,0.0,75.4,13.0,0.008716666666666668
54.0,9.9,87.1,60.1,0.0,72.7,14.0,0.005672131147540984
48.0,5.9,87.1,60.1,0.0,71.4,15.0,0.01047457627118644
51.5,3.2,93.9,60.1,0.0,76.9,6.0,0.01582608695652174
48.5,3.6,100.0,64.0,0.0,79.6,8.0,0.019799999999999998
48.9,5.1,100.0,64.0,0.0,81.0,14.0,0.012650793650793652
52.0,3.0,91.9,66.9,0.0,80.2,7.0,0.018632352941176468
