DEWP,WDSP,MAX,MIN,PRCP,TEMP,MXSPD,value
56.3,1.4,75.0,60.1,0.0,64.8,6.0,0.03513157894736842
55.9,1.4,78.1,60.1,0.0,66.8,7.0,0.034578947368421056
55.8,1.3,78.1,60.1,0.0,68.0,5.1,0.030928571428571427
54.8,1.5,78.1,60.1,0.0,67.2,7.0,0.02793103448275862
53.8,2.1,78.1,62.1,0.0,66.7,5.1,0.03727777777777778
52.9,1.7,75.0,62.1,0.0,64.5,6.0,0.03195833333333333
50.1,1.4,75.0,62.1,0.0,66.2,7.0,0.03736363636363636
46.6,2.2,75.0,57.9,0.0,67.3,8.9,0.038875
50.8,1.1,81.0,57.9,0.0,68.5,5.1,0.02930769230769231
51.2,1.3,82.9,59.0,0.0,71.0,6.0,0.03331578947368421
55.6,1.0,84.0,61.0,0.0,70.9,5.1,0.03508333333333333
56.6,1.1,84.9,61.0,0.0,72.5,6.0,0.024595238095238094
58.3,0.9,90.0,63.0,0.0,75.8,5.1,0.019807692307692307
59.5,0.7,90.0,64.9,0.0,77.0,5.1,0.039
60.7,0.8,88.0,66.9,0.0,73.8,4.1,0.030875
60.7,1.1,87.1,66.9,0.02,71.2,5.1,0.0406
60.3,1.4,82.0,66.0,0.0,70.4,4.1,0.03706896551724138
59.2,1.6,78.1,63.0,0.0,68.1,5.1,0.03259090909090909
58.3,1.3,82.0,63.0,0.0,69.1,6.0,0.031710526315789474
57.4,1.0,82.0,62.1,0.0,68.4,6.0,0.026600000000000002
57.9,1.9,81.0,62.1,0.0,69.4,7.0,0.02085185185185185
56.5,1.8,81.0,62.1,0.0,67.4,6.0,0.02263888888888889
56.7,1.9,79.0,61.0,0.0,68.5,8.9,0.036875
57.9,0.7,81.0,61.0,0.0,70.3,5.1,0.028235294117647056
59.9,0.7,81.0,63.0,0.0,72.0,4.1,0.02439285714285714
61.2,1.0,81.0,64.9,0.0,72.3,5.1,0.03723529411764706
61.3,0.8,81.0,66.0,0.0,72.5,4.1,0.0283125
60.6,0.8,81.0,66.0,0.0,71.5,4.1,0.04466666666666667
60.8,1.2,81.0,66.0,0.0,72.7,5.1,0.03145454545454545
60.8,0.8,82.9,64.0,0.0,70.6,6.0,0.03341176470588235
60.4,1.0,82.9,64.0,0.0,70.7,5.1,0.02688095238095238
59.7,1.2,81.0,64.0,0.0,70.8,5.1,0.031075000000000002
58.0,1.0,81.0,62.1,0.0,68.6,5.1,0.03476666666666666
58.7,1.2,81.0,62.1,0.0,70.0,5.1,0.030325
59.8,1.3,81.0,63.0,0.0,71.4,5.1,0.03866666666666666
61.1,1.1,84.0,64.9,0.0,73.3,5.1,0.027466666666666664
62.9,1.0,86.0,68.0,0.0,76.0,5.1,0.022575757575757575
61.6,1.1,86.0,68.0,0.0,75.6,7.0,0.049
62.8,1.3,86.0,68.0,0.0,74.5,6.0,0.038
63.6,1.3,82.9,69.1,0.0,73.1,7.0,0.033105263157894735
63.0,0.9,84.9,66.9,0.1,74.4,4.1,0.03265217391304348
62.9,1.7,84.9,66.9,0.0,74.8,5.1,0.028200000000000003
61.4,1.7,84.0,66.9,0.0,73.0,6.0,0.051500000000000004
61.5,1.5,84.9,66.0,0.0,73.1,5.1,0.04025
61.2,1.8,88.0,66.0,0.0,74.6,6.0,0.03245
59.7,1.1,88.0,66.9,0.0,76.9,7.0,0.035444444444444445
60.0,1.4,87.1,68.0,0.0,75.7,6.0,0.03076190476190476
61.2,1.0,90.0,68.0,0.0,75.7,5.1,0.042874999999999996
61.2,1.2,90.0,68.0,0.0,76.3,4.1,0.025760869565217392
63.1,0.9,87.1,69.1,0.0,75.3,4.1,0.025047619047619048
62.0,0.8,86.0,66.9,0.0,72.5,5.1,0.030125
61.4,1.6,82.9,66.9,0.0,71.9,5.1,0.0361875
57.8,0.9,91.9,64.0,0.0,74.7,6.0,0.0504
59.6,1.5,89.1,64.9,0.0,73.3,7.0,0.025964285714285714
60.7,0.4,84.9,66.9,0.0,74.2,4.1,0.031208333333333334
60.6,1.2,82.9,66.9,0.0,72.2,7.0,0.0365625
60.6,1.5,80.1,66.2,0.0,72.2,4.1,0.040375
60.6,1.1,86.0,66.0,0.0,72.8,6.0,0.0455
60.8,1.4,86.0,64.0,0.0,72.2,5.1,0.029375
60.0,1.1,89.1,64.0,0.0,74.2,4.1,0.029375
58.2,0.7,91.9,66.0,0.0,78.1,5.1,0.025041666666666667
58.5,0.9,91.9,69.1,0.0,77.5,5.1,0.02723076923076923
61.7,1.4,90.0,68.0,0.0,75.2,6.0,0.027625
60.4,0.9,88.0,66.9,0.0,74.2,5.1,0.03072916666666667
61.2,0.7,88.0,66.9,0.0,76.4,4.1,0.025914893617021276
64.2,1.3,89.1,69.1,0.0,75.2,6.0,0.0238125
63.4,1.4,86.0,70.0,0.0,73.6,4.1,0.025145833333333336
61.3,1.3,79.0,66.9,0.0,71.8,6.0,0.023
60.3,1.6,79.0,66.0,0.0,70.7,5.1,0.031625
60.6,0.8,77.0,64.9,0.0,69.1,4.1,0.03525
59.1,1.3,75.9,64.0,0.0,68.8,6.0,0.0391875
58.3,1.6,77.0,63.0,0.0,68.3,7.0,0.029789473684210522
59.0,1.4,78.1,61.0,0.0,68.9,5.1,0.036125
59.9,1.2,82.9,61.0,0.0,70.3,4.1,0.0374375
58.2,1.3,91.0,63.0,0.0,74.0,7.0,0.04363888888888889
58.2,0.9,91.0,62.1,0.0,72.7,5.1,0.03154166666666667
60.0,1.1,84.9,60.1,0.0,69.5,7.0,0.0338125
60.3,1.1,81.0,60.1,0.0,68.7,4.1,0.03829166666666667
60.8,1.5,81.0,61.0,0.0,69.2,5.1,0.035708333333333335
60.0,1.0,81.0,63.0,0.0,68.2,5.1,0.034145833333333334
60.2,1.0,77.0,64.0,0.0,69.9,4.1,0.03870833333333334
59.6,0.9,77.0,64.9,0.0,69.2,6.0,0.03726086956521739
59.3,1.6,77.0,63.0,0.0,67.6,6.0,0.0405
56.9,1.5,88.0,61.0,0.0,71.7,7.0,0.03075
53.7,1.1,93.9,61.0,0.0,74.7,7.0,0.036382978723404256
61.0,1.2,93.9,62.1,0.0,75.0,5.1,0.043916666666666666
63.9,0.8,86.0,66.9,0.0,74.1,6.0,0.031145833333333334
63.1,1.1,84.0,64.9,0.0,71.2,6.0,0.033106382978723405
61.7,1.8,89.1,64.0,0.0,72.3,6.0,0.035145833333333334
61.3,1.5,89.1,64.0,0.0,72.4,4.1,0.030375
59.7,1.2,88.0,64.9,0.01,74.9,6.0,0.023895833333333335
59.4,0.9,88.0,63.0,0.0,72.1,4.1,0.027363636363636364
57.3,1.2,84.9,59.0,0.0,67.6,5.1,0.030195652173913044
56.5,0.8,78.1,57.0,0.0,65.5,5.1,0.028354166666666666
58.0,1.5,80.1,57.0,0.0,66.6,6.0,0.03395833333333333
56.1,1.3,75.9,61.0,0.0,65.2,5.1,0.04135416666666667
55.8,1.2,75.0,60.1,0.0,65.5,4.1,0.03974468085106383
55.1,1.7,75.0,59.0,0.0,64.9,6.0,0.036043478260869566
56.5,1.2,75.9,59.0,0.0,65.4,7.0,0.030833333333333334
58.4,0.6,84.0,59.0,0.0,69.2,5.1,0.02691304347826087
60.3,1.1,93.9,62.1,0.0,75.0,5.1,0.02942857142857143
58.7,0.6,93.9,64.0,0.0,75.2,5.1,0.025435897435897435
58.1,0.5,88.0,63.0,0.0,71.3,4.1,0.021866666666666666
57.8,0.9,81.0,60.1,0.0,65.7,6.0,0.026704545454545457
58.6,1.6,75.9,60.1,0.0,66.5,7.0,0.02766666666666667
57.9,1.4,73.9,61.0,0.0,64.5,5.1,0.035124999999999997
57.4,0.9,69.1,63.0,0.0,64.5,5.1,0.0298421052631579
57.7,0.7,71.1,62.6,0.0,66.0,6.0,0.02875
56.4,1.5,73.0,59.0,0.0,65.6,6.0,0.025374999999999998
53.0,1.0,86.0,57.9,0.0,69.5,6.0,0.027479166666666666
45.7,0.9,90.0,57.9,0.0,72.0,5.1,0.024934782608695652
50.5,1.1,90.0,57.9,0.0,72.8,6.0,0.030229166666666668
45.2,0.5,93.0,57.9,0.0,75.3,2.9,0.036583333333333336
49.3,0.8,93.0,61.0,0.0,73.7,4.1,0.03210416666666666
58.4,1.5,86.0,66.0,0.12,71.7,5.1,0.036041666666666666
59.5,1.2,81.0,62.1,0.02,66.7,5.1,0.03308695652173913
58.6,0.7,73.9,62.1,0.0,65.9,4.1,0.03264583333333333
56.7,0.9,71.1,62.1,0.01,65.1,6.0,0.030069767441860462
52.0,1.2,71.1,55.9,0.0,63.2,5.1,0.020729166666666667
50.5,0.5,79.0,55.0,0.0,65.4,4.1,0.025195652173913043
53.6,1.6,79.0,55.0,0.0,64.3,7.0,0.025687500000000002
22.9,4.1,73.0,57.0,0.0,63.8,9.9,0.03390909090909091
30.3,1.2,73.0,51.1,0.0,61.3,6.0,0.020041666666666666
39.5,1.1,75.9,51.1,0.0,62.6,6.0,0.01995348837209302
36.7,0.7,88.0,52.0,0.0,68.0,7.0,0.020916666666666667
30.0,1.2,88.0,55.0,0.0,71.7,5.1,0.0218125
41.7,1.5,87.1,54.0,0.0,65.5,8.9,0.0240625
52.9,1.4,75.0,54.0,0.02,61.8,6.0,0.031083333333333334
47.2,1.4,69.1,53.1,0.02,60.3,4.1,0.019266666666666668
49.4,1.3,71.1,53.1,0.0,60.8,5.1,0.022520833333333334
48.6,0.9,75.9,52.0,0.0,62.4,5.1,0.01970833333333333
54.4,0.8,75.9,52.0,0.0,61.2,5.1,0.02008333333333333
57.1,2.1,69.1,57.0,0.04,63.0,6.0,0.020583333333333332
54.7,0.5,71.1,59.0,0.01,62.9,4.1,0.026020833333333337
56.1,2.3,71.1,57.0,0.0,60.0,7.0,0.024729166666666667
50.4,0.8,70.0,50.0,0.49,57.7,6.0,0.0165
45.0,0.6,82.0,50.0,0.0,63.8,4.1,0.012522727272727274
46.0,0.7,88.0,52.0,0.0,69.8,6.0,0.013409090909090909
48.0,0.7,88.0,57.9,0.0,71.1,4.1,0.013822222222222222
56.6,0.7,84.9,57.9,0.0,63.6,5.1,0.022479166666666665
53.9,0.7,71.1,57.9,0.0,62.1,4.1,0.03825
53.4,0.5,68.0,55.0,0.0,60.0,7.0,0.020166666666666666
54.2,0.4,68.0,54.0,0.0,59.0,4.1,0.012374999999999999
55.4,1.1,71.1,54.0,0.0,60.9,6.0,0.012562499999999999
55.6,0.5,71.1,55.9,0.0,61.2,4.1,0.015152173913043477
55.7,0.6,72.0,55.9,0.0,61.7,4.1,0.012794871794871794
54.2,1.2,72.0,55.9,0.0,59.8,6.0,0.034229166666666665
52.7,1.5,69.1,55.0,0.0,58.0,4.1,0.041956521739130434
52.1,1.3,69.1,54.0,0.0,59.3,5.1,0.035083333333333334
52.6,1.3,69.1,55.0,0.0,60.0,7.0,0.0193953488372093
54.4,1.3,73.9,55.0,0.0,62.8,4.1,0.023065217391304346
48.7,0.3,84.9,55.9,0.0,67.3,5.1,0.015041666666666667
45.0,0.2,90.0,55.9,0.0,71.8,4.1,0.01325
39.2,1.3,90.0,57.9,0.0,74.5,4.1,0.012304347826086958
41.0,0.6,90.0,55.9,0.0,70.3,4.1,0.01927272727272727
45.5,0.7,89.1,55.9,0.0,67.3,5.1,0.016687499999999997
53.9,0.8,81.0,55.9,0.0,59.7,4.1,0.019931818181818182
51.7,1.3,68.0,55.9,0.0,59.9,5.1,0.020458333333333332
52.8,0.9,68.0,52.0,0.0,57.8,5.1,0.015229166666666667
53.1,0.4,66.9,52.0,0.0,59.2,4.1,0.02432608695652174
52.2,0.9,66.9,55.9,0.0,58.7,4.1,0.024608695652173915
43.7,0.6,84.0,50.0,0.0,63.0,5.1,0.017374999999999998
25.2,0.9,84.0,50.0,0.0,66.8,4.1,0.014891304347826088
38.1,0.1,82.9,53.1,0.0,66.2,2.9,0.012208333333333333
50.4,1.1,73.9,52.0,0.0,61.3,6.0,0.015333333333333332
30.6,0.9,75.9,46.9,0.0,61.9,6.0,0.015391304347826085
21.2,0.6,75.9,46.9,0.0,60.0,2.9,0.018708333333333334
25.4,0.7,77.0,46.9,0.0,61.8,5.1,0.012204545454545456
37.9,0.7,77.0,48.9,0.0,60.7,2.9,0.014895833333333332
45.0,0.5,75.9,48.9,0.0,61.0,2.9,0.013021739130434782
50.3,0.2,75.9,48.9,0.0,58.1,4.1,0.007282608695652174
51.8,0.0,73.0,48.9,0.0,57.7,4.1,0.0040888888888888884
52.3,0.5,73.0,48.9,0.0,55.4,5.1,0.009232558139534884
49.9,0.6,63.0,51.1,0.0,56.6,5.1,0.0248125
49.9,0.7,64.0,53.1,0.0,57.0,5.1,0.022708333333333334
50.8,1.0,64.9,53.1,0.0,55.8,2.9,0.017354166666666667
49.3,0.1,66.9,46.9,0.0,55.7,2.9,0.012791666666666666
51.0,1.9,66.9,46.9,0.0,59.3,6.0,0.025833333333333333
50.2,0.7,66.0,50.0,0.01,57.3,5.1,0.011208333333333334
52.2,1.5,66.0,50.0,0.0,57.6,6.0,0.03147826086956522
41.4,1.2,62.1,46.0,0.12,54.3,5.1,0.013975000000000001
34.9,1.0,66.9,46.0,0.0,54.8,5.1,0.010695652173913044
33.8,0.8,66.9,43.0,0.0,53.4,2.9,0.01425
43.7,1.5,64.0,43.0,0.0,52.9,6.0,0.011270833333333334
50.1,4.0,59.0,46.9,0.51,54.8,13.0,0.029479166666666667
36.7,1.0,57.9,39.0,1.68,46.0,6.0,0.01580952380952381
37.0,0.6,57.9,39.0,0.0,48.3,2.9,0.007977272727272727
43.5,0.8,66.0,39.9,0.03,53.8,4.1,0.008333333333333333
32.7,0.4,69.1,42.1,0.0,53.7,4.1,0.010541666666666666
32.4,1.2,69.1,42.1,0.0,54.0,6.0,0.0106875
37.9,0.0,66.0,41.0,0.0,51.1,999.9,0.00825
39.9,0.1,69.1,41.0,0.0,56.7,2.9,0.004775
40.3,0.1,69.1,46.9,0.0,55.1,2.9,0.004083333333333334
48.0,2.3,64.0,46.9,0.01,56.0,8.0,0.008833333333333334
51.3,4.3,61.0,52.0,1.74,55.2,11.1,0.02775
48.7,1.0,61.0,51.1,0.2,53.8,4.1,0.018456521739130434
43.8,0.7,57.0,44.1,0.54,51.3,6.0,0.027869565217391305
40.3,1.2,59.0,42.1,0.07,48.9,4.1,0.013260869565217392
43.3,0.7,55.0,42.1,0.24,49.2,7.0,0.021291666666666667
41.7,2.6,55.0,42.1,0.01,48.9,7.0,0.011395833333333334
49.5,5.2,55.0,46.0,2.42,51.7,9.9,0.025954545454545452
48.9,1.7,59.0,45.0,1.88,52.9,6.0,0.013333333333333334
40.3,3.8,55.9,39.0,0.0,47.5,6.0,0.014961538461538462
38.2,2.6,60.1,39.0,0.0,47.5,4.1,0.015904761904761904
42.4,2.0,60.1,39.0,0.0,53.0,5.1,0.009125
43.6,4.1,63.0,46.9,0.0,54.6,8.9,0.012195121951219513
42.2,4.4,63.0,42.1,0.0,51.4,8.0,0.01672222222222222
41.2,2.3,60.1,39.0,0.0,47.7,7.0,0.008828571428571429
41.2,2.4,59.0,37.9,0.0,46.1,7.0,0.005341463414634147
40.9,4.2,55.0,37.9,0.0,44.7,8.9,0.009174999999999999
43.6,4.1,54.0,42.1,0.0,47.0,8.9,0.0106
39.7,2.1,59.0,37.0,0.0,45.7,7.0,0.015722222222222224
40.4,2.4,60.1,37.0,0.0,48.4,7.0,0.00995
39.7,1.9,60.1,39.0,0.0,48.7,7.0,0.005975609756097561
40.3,2.7,64.0,39.9,0.0,49.6,4.1,0.008609756097560975
40.5,1.7,64.0,39.9,0.0,51.4,5.1,0.009789473684210527
43.8,2.8,68.0,39.9,0.0,51.8,8.9,0.011157894736842104
45.6,4.0,68.0,42.1,0.0,52.5,8.9,0.011285714285714286
44.6,2.2,70.0,43.0,0.0,54.3,5.1,0.015425
44.4,2.5,70.0,43.0,0.0,55.0,7.0,0.017785714285714287
37.6,6.1,69.1,44.1,0.0,56.3,15.0,0.010375
31.2,4.9,68.0,39.0,0.0,53.2,14.0,0.018
41.2,4.1,55.9,43.0,0.13,47.1,12.0,0.010375
37.9,4.7,60.1,41.0,0.0,47.7,11.1,0.016692307692307694
38.4,2.3,62.1,37.9,0.0,48.7,5.1,0.008555555555555556
44.2,6.4,61.0,43.0,0.0,52.2,12.0,0.020052631578947367
37.4,4.4,61.0,37.9,0.0,49.6,15.9,0.02075
26.7,3.2,73.0,39.9,0.0,55.7,6.0,0.021545454545454545
24.3,3.0,73.9,41.0,0.0,57.9,6.0,0.02475
39.0,3.1,80.1,48.9,0.0,64.8,11.1,0.04479999999999999
37.7,8.3,80.1,46.9,0.0,62.3,15.0,0.038571428571428576
39.5,5.6,82.9,54.0,0.0,68.3,13.0,0.03183333333333333
37.7,5.8,78.1,48.0,0.0,59.5,15.0,0.045125
35.8,4.2,77.0,48.0,0.0,62.2,8.9,0.03766666666666667
36.3,7.6,73.0,46.9,0.0,58.6,15.0,0.02984615384615385
37.1,4.5,82.0,46.9,0.0,65.8,8.0,0.030000000000000002
39.6,7.4,86.0,52.0,0.0,71.6,18.1,0.0298
42.3,9.8,89.1,57.0,0.0,76.8,14.0,0.041999999999999996
36.2,8.6,90.0,59.0,0.0,76.1,13.0,0.0538
44.3,7.5,90.0,60.1,0.0,75.0,14.0,0.0495
51.3,6.2,104.0,71.1,0.0,89.2,13.0,0.05025
50.8,6.4,104.0,72.0,0.0,88.6,14.0,0.042291666666666665
51.1,6.4,104.0,70.0,0.0,87.1,11.1,0.04124137931034483
49.3,6.7,102.0,70.0,0.0,86.8,12.0,0.03192307692307693
46.4,7.3,100.9,68.0,0.0,84.3,14.0,0.04005263157894737
47.2,6.7,99.0,68.0,0.0,82.5,13.0,0.043576923076923076
42.4,8.0,95.0,61.0,0.0,75.0,14.0,0.03481818181818182
37.2,10.1,84.0,55.9,0.0,67.8,15.0,0.03213333333333333
36.6,11.8,78.1,53.1,0.0,64.9,18.1,0.036533333333333334
33.3,8.7,84.0,53.1,0.0,69.1,13.0,0.037526315789473685
40.0,7.8,91.0,55.9,0.0,74.4,13.0,0.03414285714285714
54.4,7.1,96.1,62.1,0.0,81.5,9.9,0.02576923076923077
55.5,10.0,96.1,66.0,0.0,79.2,18.1,0.02264516129032258
46.4,10.5,91.9,64.9,0.0,77.9,15.9,0.03333333333333333
43.0,7.1,96.1,64.9,0.0,80.3,14.0,0.048
48.1,3.8,105.1,64.9,0.0,86.0,12.0,0.07330769230769231
54.2,4.4,111.0,71.1,0.0,94.5,9.9,0.081
53.3,5.8,111.0,78.1,0.0,94.6,9.9,0.06266666666666666
51.3,6.9,111.0,75.9,0.0,91.9,13.0,0.05511111111111111
48.9,6.1,108.0,71.1,0.0,89.0,9.9,0.03935483870967742
47.6,6.3,104.0,64.9,0.0,82.7,12.0,0.03053846153846154
49.1,6.4,96.1,64.9,0.0,80.5,12.0,0.031375
51.4,7.4,96.1,64.9,0.0,79.8,14.0,0.028999999999999998
51.2,7.7,95.0,64.9,0.0,79.3,13.0,0.044500000000000005
53.0,6.0,99.0,64.9,0.0,85.2,11.1,0.03532
58.7,4.3,107.1,72.0,0.0,91.8,12.0,0.0450952380952381
56.0,9.3,107.1,73.0,0.0,87.9,15.0,0.041095238095238094
51.3,8.4,102.9,73.0,0.0,87.5,18.1,0.03404761904761905
55.2,6.0,104.0,73.0,0.0,91.6,12.0,0.0608
56.4,6.0,104.0,73.0,0.0,86.5,15.0,0.038153846153846156
56.2,6.9,100.9,71.1,0.0,86.2,14.0,0.037714285714285714
56.2,6.7,100.9,71.1,0.0,86.5,12.0,0.040379310344827585
54.7,6.1,100.0,71.1,0.0,85.7,12.0,0.04307142857142857
52.3,6.6,100.9,68.0,0.0,84.3,13.0,0.049666666666666665
51.3,8.4,100.0,68.0,0.0,85.2,12.0,0.04251724137931035
49.0,7.9,100.0,69.1,0.0,83.8,15.0,0.054
52.0,6.4,106.0,69.1,0.0,88.1,12.0,0.043043478260869565
51.2,5.9,111.0,73.0,0.0,94.5,9.9,0.051034482758620686
48.0,7.1,111.0,81.0,0.0,96.3,15.0,0.0695
46.4,6.6,114.1,77.0,0.0,93.5,15.9,0.06977777777777777
51.8,5.9,108.0,73.9,0.0,90.4,12.0,0.05032142857142857
52.4,6.4,105.1,70.0,0.0,86.1,12.0,0.04557142857142857
51.8,6.2,100.9,70.0,0.0,86.5,11.1,0.03777777777777778
48.7,6.9,100.0,66.9,0.0,83.8,12.0,0.059199999999999996
50.2,6.1,102.0,66.9,0.0,85.6,9.9,0.05463157894736842
51.5,5.7,102.0,70.0,0.0,87.9,9.9,0.055588235294117654
55.3,4.1,106.0,73.9,0.0,90.2,7.0,0.05296774193548387
48.3,7.1,106.0,75.0,0.0,89.6,13.0,0.04167567567567568
45.0,8.5,104.0,70.0,0.0,86.0,15.9,0.057499999999999996
40.1,6.5,104.0,70.0,0.0,87.6,13.0,0.05075675675675676
45.2,6.8,104.0,71.1,0.0,86.9,14.0,0.047464285714285716
46.6,5.9,102.9,72.0,0.0,88.4,11.1,0.04903846153846154
47.5,6.4,102.9,73.0,0.0,89.1,13.0,0.055875
47.5,6.2,104.0,68.0,0.0,85.9,13.0,0.07475
49.1,5.8,107.1,70.0,0.0,89.5,9.9,0.044652173913043484
46.9,7.2,100.0,64.0,0.0,81.8,13.0,0.04222727272727273
50.5,4.6,100.0,64.0,0.0,83.9,8.9,0.03697674418604651
52.5,5.7,102.0,70.0,0.0,85.2,9.9,0.0519375
53.3,6.2,102.0,71.1,0.0,86.3,11.1,0.05664285714285715
50.9,5.6,105.1,71.1,0.0,87.7,9.9,0.047688888888888885
51.3,6.0,106.0,72.0,0.0,90.9,11.1,0.04737777777777778
50.8,6.3,106.0,75.9,0.0,91.4,12.0,0.04258139534883721
51.8,7.1,105.1,75.0,0.0,89.3,15.9,0.0375
54.8,5.5,104.0,73.9,0.0,87.7,15.0,0.04137209302325581
57.1,4.8,102.9,73.9,0.0,90.7,8.9,0.04140909090909091
61.3,4.6,102.9,79.0,0.0,92.0,12.0,0.0424090909090909
53.0,6.5,102.9,75.0,0.0,89.5,8.9,0.03473809523809524
50.3,8.0,102.9,64.0,0.0,80.4,15.0,0.03690909090909091
50.3,6.2,90.0,64.0,0.0,76.5,11.1,0.055
52.2,3.1,91.0,66.0,0.0,77.6,11.1,0.044521739130434786
55.3,5.8,93.0,66.0,0.0,78.7,13.0,0.04409302325581395
55.4,6.7,93.0,62.1,0.0,74.5,13.0,0.03614285714285714
53.8,6.2,93.9,62.1,0.0,79.2,8.9,0.04492857142857143
53.7,5.9,95.0,64.9,0.0,79.7,11.1,0.0486
52.1,5.2,96.1,64.9,0.0,80.3,8.9,0.05265116279069767
49.8,6.3,98.1,64.9,0.0,81.8,11.1,0.06068571428571429
45.9,4.5,99.0,64.9,0.0,82.4,9.9,0.05079545454545454
49.0,3.9,104.0,66.9,0.0,85.5,8.0,0.05854761904761905
52.0,4.2,106.0,70.0,0.0,87.6,8.0,0.062341463414634146
52.8,4.9,107.1,71.1,0.0,89.0,8.9,0.056121951219512196
46.5,5.6,107.1,73.0,0.0,89.2,11.1,0.053581395348837206
43.2,6.0,102.9,64.9,0.0,80.4,14.0,0.04456818181818182
44.9,6.2,93.9,59.0,0.0,74.9,9.9,0.04034090909090909
46.7,5.6,93.9,59.0,0.0,76.3,8.9,0.04669047619047619
45.4,4.3,97.0,60.1,0.0,80.5,8.0,0.05197297297297297
46.7,4.5,100.9,64.0,0.0,82.6,8.0,0.05261904761904762
46.0,3.7,104.0,64.9,0.0,86.1,8.0,0.04690697674418604
48.6,5.3,106.0,70.0,0.0,89.2,12.0,0.05264444444444445
44.8,6.8,106.0,70.0,0.0,87.6,14.0,0.04622222222222223
54.1,3.5,107.1,70.0,0.0,90.3,7.0,0.04020454545454545
50.7,6.6,107.1,75.9,0.0,88.9,11.1,0.03904761904761905
50.7,7.0,98.1,70.0,0.0,82.7,12.0,0.03604444444444444
52.0,5.6,99.0,69.1,0.0,83.3,9.9,0.041825
47.1,4.9,99.0,68.0,0.0,83.6,12.0,0.04126315789473684
45.8,3.2,100.0,68.0,0.0,84.4,8.0,0.04406818181818182
48.0,3.8,100.0,68.0,0.0,83.4,8.9,0.0416
50.4,5.6,97.0,64.0,0.0,79.3,11.1,0.04384444444444445
52.2,5.3,93.9,61.0,0.0,76.1,9.9,0.04027906976744186
51.8,5.3,91.0,61.0,0.0,75.4,13.0,0.03917948717948718
54.0,9.9,87.1,60.1,0.0,72.7,14.0,0.028175
48.0,5.9,87.1,60.1,0.0,71.4,15.0,0.030473684210526313
51.5,3.2,93.9,60.1,0.0,76.9,6.0,0.02956521739130435
48.5,3.6,100.0,64.0,0.0,79.6,8.0,0.03129729729729729
48.9,5.1,100.0,64.0,0.0,81.0,14.0,0.04852380952380952
52.0,3.0,91.9,66.9,0.0,80.2,7.0,0.03991304347826087
53.7,3.1,91.9,68.0,0.0,79.7,7.0,0.03569767441860465
